id,task,method,cue_a,cue_b,expected,pred,success,coarse_visited,fine_steps,runtime_ms,candidates,grid,seed,n_queries
q00241,associative,graph_ppr,c0_054,c2_054,bridge_c0_c2_054,bridge_c0_c2_054,1,0,0,10.2443,256,1,42,2000
q00241,associative,topogps,c0_054,c2_054,bridge_c0_c2_054,bridge_c0_c2_054,1,3,1,0.8348,256,1,42,2000
q00241,associative,topogps_cuepath,c0_054,c2_054,bridge_c0_c2_054,bridge_c0_c2_054,1,3,0,0.4961,256,1,42,2000
q00241,associative,topogps_no_cue,c0_054,c2_054,bridge_c0_c2_054,c0_054,0,2500,120,22.0834,256,1,42,2000
q00242,associative,nn,c1_095,c3_095,bridge_c1_c3_095,c1_095,0,0,0,0.0114,256,1,42,2000
q00242,associative,minsim,c1_095,c3_095,bridge_c1_c3_095,c3_101,0,0,0,0.0179,256,1,42,2000
q00242,associative,graph_ppr,c1_095,c3_095,bridge_c1_c3_095,bridge_c1_c3_095,1,0,0,10.5595,256,1,42,2000
q00242,associative,topogps,c1_095,c3_095,bridge_c1_c3_095,bridge_c1_c3_095,1,3,1,0.8449,256,1,42,2000
q00242,associative,topogps_cuepath,c1_095,c3_095,bridge_c1_c3_095,bridge_c1_c3_095,1,3,0,0.4959,256,1,42,2000
q00242,associative,topogps_no_cue,c1_095,c3_095,bridge_c1_c3_095,c1_095,0,2500,120,21.6908,256,1,42,2000
q00243,associative,nn,c4_023,c3_023,bridge_c3_c4_023,c4_023,0,0,0,0.0083,256,1,42,2000
q00243,associative,minsim,c4_023,c3_023,bridge_c3_c4_023,c4_002,0,0,0,0.0129,256,1,42,2000
q00243,associative,graph_ppr,c4_023,c3_023,bridge_c3_c4_023,bridge_c3_c4_023,1,0,0,10.2029,256,1,42,2000
q00243,associative,topogps,c4_023,c3_023,bridge_c3_c4_023,bridge_c3_c4_023,1,3,0,0.8795,256,1,42,2000
q00243,associative,topogps_cuepath,c4_023,c3_023,bridge_c3_c4_023,bridge_c3_c4_023,1,3,0,0.5398,256,1,42,2000
q00243,associative,topogps_no_cue,c4_023,c3_023,bridge_c3_c4_023,c4_023,0,2462,120,21.1748,256,1,42,2000
q00244,associative,nn,c4_085,c3_085,bridge_c3_c4_085,c4_085,0,0,0,0.008,256,1,42,2000
q00244,associative,minsim,c4_085,c3_085,bridge_c3_c4_085,c2_030,0,0,0,0.0128,256,1,42,2000
q00244,associative,graph_ppr,c4_085,c3_085,bridge_c3_c4_085,bridge_c3_c4_085,1,0,0,10.2155,256,1,42,2000
q00244,associative,topogps,c4_085,c3_085,bridge_c3_c4_085,bridge_c3_c4_085,1,3,0,0.8179,256,1,42,2000
q00244,associative,topogps_cuepath,c4_085,c3_085,bridge_c3_c4_085,bridge_c3_c4_085,1,3,0,0.561,256,1,42,2000
q00244,associative,topogps_no_cue,c4_085,c3_085,bridge_c3_c4_085,c4_085,0,2403,120,21.1302,256,1,42,2000
q00245,associative,nn,c0_022,c3_022,bridge_c0_c3_022,c0_022,0,0,0,0.0079,256,1,42,2000
q00245,associative,minsim,c0_022,c3_022,bridge_c0_c3_022,c2_027,0,0,0,0.0129,256,1,42,2000
q00245,associative,graph_ppr,c0_022,c3_022,bridge_c0_c3_022,bridge_c0_c3_022,1,0,0,10.3389,256,1,42,2000
q00245,associative,topogps,c0_022,c3_022,bridge_c0_c3_022,bridge_c0_c3_022,1,3,0,0.783,256,1,42,2000
q00245,associative,topogps_cuepath,c0_022,c3_022,bridge_c0_c3_022,bridge_c0_c3_022,1,3,0,0.5009,256,1,42,2000
q00245,associative,topogps_no_cue,c0_022,c3_022,bridge_c0_c3_022,c0_022,0,2500,120,21.6279,256,1,42,2000
q00246,associative,nn,c1_109,c4_109,bridge_c1_c4_109,c1_109,0,0,0,0.0083,256,1,42,2000
q00246,associative,minsim,c1_109,c4_109,bridge_c1_c4_109,c2_028,0,0,0,0.013,256,1,42,2000
q00246,associative,graph_ppr,c1_109,c4_109,bridge_c1_c4_109,bridge_c1_c4_109,1,0,0,10.2838,256,1,42,2000
q00246,associative,topogps,c1_109,c4_109,bridge_c1_c4_109,bridge_c1_c4_109,1,3,1,0.8637,256,1,42,2000
q00246,associative,topogps_cuepath,c1_109,c4_109,bridge_c1_c4_109,bridge_c1_c4_109,1,3,0,0.5237,256,1,42,2000
q00246,associative,topogps_no_cue,c1_109,c4_109,bridge_c1_c4_109,c1_109,0,2500,120,21.2749,256,1,42,2000
q00247,associative,nn,c2_111,c0_111,bridge_c0_c2_111,c2_111,0,0,0,0.0086,256,1,42,2000
q00247,associative,minsim,c2_111,c0_111,bridge_c0_c2_111,c0_103,0,0,0,0.0133,256,1,42,2000
q00247,associative,graph_ppr,c2_111,c0_111,bridge_c0_c2_111,bridge_c0_c2_111,1,0,0,10.3574,256,1,42,2000
q00247,associative,topogps,c2_111,c0_111,bridge_c0_c2_111,bridge_c0_c2_111,1,3,0,0.7908,256,1,42,2000
q00247,associative,topogps_cuepath,c2_111,c0_111,bridge_c0_c2_111,bridge_c0_c2_111,1,3,0,0.5145,256,1,42,2000
q00247,associative,topogps_no_cue,c2_111,c0_111,bridge_c0_c2_111,c2_111,0,2500,120,21.5128,256,1,42,2000
q00248,associative,nn,c3_024,c1_024,bridge_c1_c3_024,c3_024,0,0,0,0.0082,256,1,42,2000
q00248,associative,minsim,c3_024,c1_024,bridge_c1_c3_024,c1_021,0,0,0,0.0132,256,1,42,2000
q00248,associative,graph_ppr,c3_024,c1_024,bridge_c1_c3_024,bridge_c1_c3_024,1,0,0,10.3102,256,1,42,2000
q00248,associative,topogps,c3_024,c1_024,bridge_c1_c3_024,bridge_c1_c3_024,1,3,0,0.806,256,1,42,2000
q00248,associative,topogps_cuepath,c3_024,c1_024,bridge_c1_c3_024,bridge_c1_c3_024,1,3,0,0.5301,256,1,42,2000
q00248,associative,topogps_no_cue,c3_024,c1_024,bridge_c1_c3_024,c3_024,0,2483,120,20.7718,256,1,42,2000
q00249,associative,nn,c3_058,c2_058,bridge_c2_c3_058,c3_058,0,0,0,0.0082,256,1,42,2000
q00249,associative,minsim,c3_058,c2_058,bridge_c2_c3_058,c3_034,0,0,0,0.0128,256,1,42,2000
q00249,associative,graph_ppr,c3_058,c2_058,bridge_c2_c3_058,bridge_c2_c3_058,1,0,0,10.2985,256,1,42,2000
q00249,associative,topogps,c3_058,c2_058,bridge_c2_c3_058,bridge_c2_c3_058,1,3,0,0.8037,256,1,42,2000
q00249,associative,topogps_cuepath,c3_058,c2_058,bridge_c2_c3_058,bridge_c2_c3_058,1,3,0,0.5232,256,1,42,2000
q00249,associative,topogps_no_cue,c3_058,c2_058,bridge_c2_c3_058,c3_058,0,2500,120,21.0737,256,1,42,2000
q00250,associative,nn,c0_063,c2_063,bridge_c0_c2_063,c0_063,0,0,0,0.0085,256,1,42,2000
q00250,associative,minsim,c0_063,c2_063,bridge_c0_c2_063,c0_060,0,0,0,0.013,256,1,42,2000
q00250,associative,graph_ppr,c0_063,c2_063,bridge_c0_c2_063,bridge_c0_c2_063,1,0,0,10.2753,256,1,42,2000
q00250,associative,topogps,c0_063,c2_063,bridge_c0_c2_063,bridge_c0_c2_063,1,3,0,0.764,256,1,42,2000
q00250,associative,topogps_cuepath,c0_063,c2_063,bridge_c0_c2_063,bridge_c0_c2_063,1,3,0,0.4906,256,1,42,2000
q00250,associative,topogps_no_cue,c0_063,c2_063,bridge_c0_c2_063,c0_063,0,2500,120,21.7146,256,1,42,2000
q00251,associative,nn,c3_113,c4_113,bridge_c3_c4_113,c3_113,0,0,0,0.0086,256,1,42,2000
q00251,associative,minsim,c3_113,c4_113,bridge_c3_c4_113,c3_104,0,0,0,0.0129,256,1,42,2000
q00251,associative,graph_ppr,c3_113,c4_113,bridge_c3_c4_113,bridge_c3_c4_113,1,0,0,10.1655,256,1,42,2000
q00251,associative,topogps,c3_113,c4_113,bridge_c3_c4_113,bridge_c3_c4_113,1,3,1,0.8736,256,1,42,2000
q00251,associative,topogps_cuepath,c3_113,c4_113,bridge_c3_c4_113,bridge_c3_c4_113,1,3,0,0.5416,256,1,42,2000
q00251,associative,topogps_no_cue,c3_113,c4_113,bridge_c3_c4_113,bridge_c3_c4_116,0,2334,120,20.0983,256,1,42,2000
q00252,associative,nn,c3_104,c0_104,bridge_c0_c3_104,c3_104,0,0,0,0.0082,256,1,42,2000
q00252,associative,minsim,c3_104,c0_104,bridge_c0_c3_104,c4_024,0,0,0,0.0129,256,1,42,2000
q00252,associative,graph_ppr,c3_104,c0_104,bridge_c0_c3_104,bridge_c0_c3_104,1,0,0,10.2737,256,1,42,2000
q00252,associative,topogps,c3_104,c0_104,bridge_c0_c3_104,bridge_c0_c3_104,1,3,0,0.7995,256,1,42,2000
q00252,associative,topogps_cuepath,c3_104,c0_104,bridge_c0_c3_104,bridge_c0_c3_104,1,3,0,0.5363,256,1,42,2000
q00252,associative,topogps_no_cue,c3_104,c0_104,bridge_c0_c3_104,bridge_c3_c4_079,0,2344,120,20.1904,256,1,42,2000
q00253,associative,nn,c3_042,c2_042,bridge_c2_c3_042,c3_042,0,0,0,0.008,256,1,42,2000
q00253,associative,minsim,c3_042,c2_042,bridge_c2_c3_042,c3_034,0,0,0,0.0128,256,1,42,2000
q00253,associative,graph_ppr,c3_042,c2_042,bridge_c2_c3_042,bridge_c2_c3_042,1,0,0,10.2519,256,1,42,2000
q00253,associative,topogps,c3_042,c2_042,bridge_c2_c3_042,bridge_c2_c3_042,1,3,0,0.784,256,1,42,2000
q00253,associative,topogps_cuepath,c3_042,c2_042,bridge_c2_c3_042,bridge_c2_c3_042,1,3,0,0.6269,256,1,42,2000
q00253,associative,topogps_no_cue,c3_042,c2_042,bridge_c2_c3_042,c3_042,0,2422,120,20.6853,256,1,42,2000
q00254,associative,nn,c4_018,c3_018,bridge_c3_c4_018,c4_018,0,0,0,0.0088,256,1,42,2000
q00254,associative,minsim,c4_018,c3_018,bridge_c3_c4_018,c3_104,0,0,0,0.013,256,1,42,2000
q00254,associative,graph_ppr,c4_018,c3_018,bridge_c3_c4_018,bridge_c3_c4_018,1,0,0,10.2153,256,1,42,2000
q00254,associative,topogps,c4_018,c3_018,bridge_c3_c4_018,bridge_c3_c4_018,1,3,0,0.8963,256,1,42,2000
q00254,associative,topogps_cuepath,c4_018,c3_018,bridge_c3_c4_018,bridge_c3_c4_018,1,3,0,0.5544,256,1,42,2000
q00254,associative,topogps_no_cue,c4_018,c3_018,bridge_c3_c4_018,c4_018,0,2477,120,20.9789,256,1,42,2000
q00255,associative,nn,c0_098,c2_098,bridge_c0_c2_098,c0_098,0,0,0,0.0082,256,1,42,2000
q00255,associative,minsim,c0_098,c2_098,bridge_c0_c2_098,c0_060,0,0,0,0.0135,256,1,42,2000
q00255,associative,graph_ppr,c0_098,c2_098,bridge_c0_c2_098,bridge_c0_c2_098,1,0,0,10.333,256,1,42,2000
q00255,associative,topogps,c0_098,c2_098,bridge_c0_c2_098,bridge_c0_c2_098,1,3,1,0.8571,256,1,42,2000
q00255,associative,topogps_cuepath,c0_098,c2_098,bridge_c0_c2_098,bridge_c0_c2_098,1,3,0,0.5129,256,1,42,2000
q00255,associative,topogps_no_cue,c0_098,c2_098,bridge_c0_c2_098,c0_098,0,2500,120,21.5936,256,1,42,2000
q00256,associative,nn,c1_071,c0_071,bridge_c0_c1_071,c1_071,0,0,0,0.0082,256,1,42,2000
q00256,associative,minsim,c1_071,c0_071,bridge_c0_c1_071,c2_007,0,0,0,0.0135,256,1,42,2000
q00256,associative,graph_ppr,c1_071,c0_071,bridge_c0_c1_071,bridge_c0_c1_071,1,0,0,10.2847,256,1,42,2000
q00256,associative,topogps,c1_071,c0_071,bridge_c0_c1_071,bridge_c0_c1_071,1,3,0,0.752,256,1,42,2000
q00256,associative,topogps_cuepath,c1_071,c0_071,bridge_c0_c1_071,bridge_c0_c1_071,1,3,0,0.4784,256,1,42,2000
q00256,associative,topogps_no_cue,c1_071,c0_071,bridge_c0_c1_071,bridge_c1_c2_041,0,2500,120,21.1987,256,1,42,2000
q00257,associative,nn,c0_112,c1_112,bridge_c0_c1_112,c0_112,0,0,0,0.008,256,1,42,2000
q00257,associative,minsim,c0_112,c1_112,bridge_c0_c1_112,c2_042,0,0,0,0.0136,256,1,42,2000
q00257,associative,graph_ppr,c0_112,c1_112,bridge_c0_c1_112,bridge_c0_c1_112,1,0,0,10.2287,256,1,42,2000
q00257,associative,topogps,c0_112,c1_112,bridge_c0_c1_112,bridge_c0_c1_112,1,3,1,0.8315,256,1,42,2000
q00257,associative,topogps_cuepath,c0_112,c1_112,bridge_c0_c1_112,bridge_c0_c1_112,1,3,0,0.4941,256,1,42,2000
q00257,associative,topogps_no_cue,c0_112,c1_112,bridge_c0_c1_112,bridge_c0_c3_066,0,2500,120,21.2595,256,1,42,2000
q00258,associative,nn,c0_011,c3_011,bridge_c0_c3_011,c0_011,0,0,0,0.0079,256,1,42,2000
q00258,associative,minsim,c0_011,c3_011,bridge_c0_c3_011,c4_001,0,0,0,0.0136,256,1,42,2000
q00258,associative,graph_ppr,c0_011,c3_011,bridge_c0_c3_011,bridge_c0_c3_011,1,0,0,10.3546,256,1,42,2000
q00258,associative,topogps,c0_011,c3_011,bridge_c0_c3_011,bridge_c0_c3_011,1,3,0,0.7886,256,1,42,2000
q00258,associative,topogps_cuepath,c0_011,c3_011,bridge_c0_c3_011,bridge_c0_c3_011,1,3,0,0.5054,256,1,42,2000
q00258,associative,topogps_no_cue,c0_011,c3_011,bridge_c0_c3_011,bridge_c0_c4_019,0,2500,120,21.5264,256,1,42,2000
q00259,associative,nn,c1_003,c2_003,bridge_c1_c2_003,c1_003,0,0,0,0.0113,256,1,42,2000
q00259,associative,minsim,c1_003,c2_003,bridge_c1_c2_003,c2_030,0,0,0,0.0167,256,1,42,2000
q00259,associative,graph_ppr,c1_003,c2_003,bridge_c1_c2_003,bridge_c1_c2_003,1,0,0,10.3532,256,1,42,2000
q00259,associative,topogps,c1_003,c2_003,bridge_c1_c2_003,bridge_c1_c2_003,1,3,0,0.7834,256,1,42,2000
q00259,associative,topogps_cuepath,c1_003,c2_003,bridge_c1_c2_003,bridge_c1_c2_003,1,3,0,0.4874,256,1,42,2000
q00259,associative,topogps_no_cue,c1_003,c2_003,bridge_c1_c2_003,c1_003,0,2500,120,21.618,256,1,42,2000
q00260,associative,nn,c4_038,c2_038,bridge_c2_c4_038,c4_038,0,0,0,0.0079,256,1,42,2000
q00260,associative,minsim,c4_038,c2_038,bridge_c2_c4_038,c4_080,0,0,0,0.0133,256,1,42,2000
q00260,associative,graph_ppr,c4_038,c2_038,bridge_c2_c4_038,bridge_c2_c4_038,1,0,0,10.2232,256,1,42,2000
q00260,associative,topogps,c4_038,c2_038,bridge_c2_c4_038,bridge_c2_c4_038,1,3,1,0.8612,256,1,42,2000
q00260,associative,topogps_cuepath,c4_038,c2_038,bridge_c2_c4_038,bridge_c2_c4_038,1,3,0,0.5355,256,1,42,2000
q00260,associative,topogps_no_cue,c4_038,c2_038,bridge_c2_c4_038,c4_038,0,2383,120,20.756,256,1,42,2000
q00261,associative,nn,c4_031,c2_031,bridge_c2_c4_031,c4_031,0,0,0,0.0083,256,1,42,2000
q00261,associative,minsim,c4_031,c2_031,bridge_c2_c4_031,c2_037,0,0,0,0.0135,256,1,42,2000
q00261,associative,graph_ppr,c4_031,c2_031,bridge_c2_c4_031,bridge_c2_c4_031,1,0,0,10.2506,256,1,42,2000
q00261,associative,topogps,c4_031,c2_031,bridge_c2_c4_031,bridge_c2_c4_031,1,3,1,0.8447,256,1,42,2000
q00261,associative,topogps_cuepath,c4_031,c2_031,bridge_c2_c4_031,bridge_c2_c4_031,1,3,0,0.5195,256,1,42,2000
q00261,associative,topogps_no_cue,c4_031,c2_031,bridge_c2_c4_031,c4_031,0,2430,120,21.061,256,1,42,2000
q00262,associative,nn,c3_115,c1_115,bridge_c1_c3_115,c3_115,0,0,0,0.0081,256,1,42,2000
q00262,associative,minsim,c3_115,c1_115,bridge_c1_c3_115,c3_094,0,0,0,0.0136,256,1,42,2000
q00262,associative,graph_ppr,c3_115,c1_115,bridge_c1_c3_115,bridge_c1_c3_115,1,0,0,10.2296,256,1,42,2000
q00262,associative,topogps,c3_115,c1_115,bridge_c1_c3_115,bridge_c1_c3_115,1,3,0,0.7428,256,1,42,2000
q00262,associative,topogps_cuepath,c3_115,c1_115,bridge_c1_c3_115,bridge_c1_c3_115,1,3,0,0.4859,256,1,42,2000
q00262,associative,topogps_no_cue,c3_115,c1_115,bridge_c1_c3_115,bridge_c3_c4_089,0,2500,120,20.9091,256,1,42,2000
q00263,associative,nn,c2_097,c4_097,bridge_c2_c4_097,c2_097,0,0,0,0.0083,256,1,42,2000
q00263,associative,minsim,c2_097,c4_097,bridge_c2_c4_097,c2_108,0,0,0,0.0136,256,1,42,2000
q00263,associative,graph_ppr,c2_097,c4_097,bridge_c2_c4_097,bridge_c2_c4_097,1,0,0,10.2036,256,1,42,2000
q00263,associative,topogps,c2_097,c4_097,bridge_c2_c4_097,bridge_c2_c4_097,1,3,1,0.8515,256,1,42,2000
q00263,associative,topogps_cuepath,c2_097,c4_097,bridge_c2_c4_097,bridge_c2_c4_097,1,3,0,0.5317,256,1,42,2000
q00263,associative,topogps_no_cue,c2_097,c4_097,bridge_c2_c4_097,bridge_c2_c4_095,0,2500,120,21.5117,256,1,42,2000
q00264,associative,nn,c3_104,c1_104,bridge_c1_c3_104,c3_104,0,0,0,0.0083,256,1,42,2000
q00264,associative,minsim,c3_104,c1_104,bridge_c1_c3_104,c1_021,0,0,0,0.0138,256,1,42,2000
q00264,associative,graph_ppr,c3_104,c1_104,bridge_c1_c3_104,bridge_c1_c3_104,1,0,0,10.2835,256,1,42,2000
q00264,associative,topogps,c3_104,c1_104,bridge_c1_c3_104,bridge_c1_c3_104,1,3,0,0.8229,256,1,42,2000
q00264,associative,topogps_cuepath,c3_104,c1_104,bridge_c1_c3_104,bridge_c1_c3_104,1,3,0,0.518,256,1,42,2000
q00264,associative,topogps_no_cue,c3_104,c1_104,bridge_c1_c3_104,c3_104,0,2346,120,20.2818,256,1,42,2000
q00265,associative,nn,c3_005,c2_005,bridge_c2_c3_005,c3_005,0,0,0,0.0081,256,1,42,2000
q00265,associative,minsim,c3_005,c2_005,bridge_c2_c3_005,c3_034,0,0,0,0.0134,256,1,42,2000
q00265,associative,graph_ppr,c3_005,c2_005,bridge_c2_c3_005,bridge_c2_c3_005,1,0,0,10.3306,256,1,42,2000
q00265,associative,topogps,c3_005,c2_005,bridge_c2_c3_005,bridge_c2_c3_005,1,3,0,0.8121,256,1,42,2000
q00265,associative,topogps_cuepath,c3_005,c2_005,bridge_c2_c3_005,bridge_c2_c3_005,1,3,0,0.5093,256,1,42,2000
q00265,associative,topogps_no_cue,c3_005,c2_005,bridge_c2_c3_005,c3_005,0,2397,120,20.4527,256,1,42,2000
q00266,associative,nn,c2_007,c1_007,bridge_c1_c2_007,c2_007,0,0,0,0.0082,256,1,42,2000
q00266,associative,minsim,c2_007,c1_007,bridge_c1_c2_007,c1_093,0,0,0,0.0136,256,1,42,2000
q00266,associative,graph_ppr,c2_007,c1_007,bridge_c1_c2_007,bridge_c1_c2_007,1,0,0,10.5184,256,1,42,2000
q00266,associative,topogps,c2_007,c1_007,bridge_c1_c2_007,bridge_c1_c2_007,1,3,0,0.7821,256,1,42,2000
q00266,associative,topogps_cuepath,c2_007,c1_007,bridge_c1_c2_007,bridge_c1_c2_007,1,3,0,0.5043,256,1,42,2000
q00266,associative,topogps_no_cue,c2_007,c1_007,bridge_c1_c2_007,c2_007,0,2500,120,21.239,256,1,42,2000
q00267,associative,nn,c0_056,c2_056,bridge_c0_c2_056,c0_056,0,0,0,0.008,256,1,42,2000
q00267,associative,minsim,c0_056,c2_056,bridge_c0_c2_056,c0_060,0,0,0,0.0134,256,1,42,2000
q00267,associative,graph_ppr,c0_056,c2_056,bridge_c0_c2_056,bridge_c0_c2_056,1,0,0,10.2953,256,1,42,2000
q00267,associative,topogps,c0_056,c2_056,bridge_c0_c2_056,bridge_c0_c2_056,1,3,1,0.8315,256,1,42,2000
q00267,associative,topogps_cuepath,c0_056,c2_056,bridge_c0_c2_056,bridge_c0_c2_056,1,3,0,0.4797,256,1,42,2000
q00267,associative,topogps_no_cue,c0_056,c2_056,bridge_c0_c2_056,bridge_c0_c4_101,0,2500,120,21.9468,256,1,42,2000
q00268,associative,nn,c2_011,c0_011,bridge_c0_c2_011,c2_011,0,0,0,0.0083,256,1,42,2000
q00268,associative,minsim,c2_011,c0_011,bridge_c0_c2_011,c0_060,0,0,0,0.0135,256,1,42,2000
q00268,associative,graph_ppr,c2_011,c0_011,bridge_c0_c2_011,bridge_c0_c2_011,1,0,0,10.2992,256,1,42,2000
q00268,associative,topogps,c2_011,c0_011,bridge_c0_c2_011,bridge_c0_c2_011,1,3,0,0.7834,256,1,42,2000
q00268,associative,topogps_cuepath,c2_011,c0_011,bridge_c0_c2_011,bridge_c0_c2_011,1,3,0,0.5055,256,1,42,2000
q00268,associative,topogps_no_cue,c2_011,c0_011,bridge_c0_c2_011,c2_011,0,2500,120,21.4356,256,1,42,2000
q00269,associative,nn,c1_051,c3_051,bridge_c1_c3_051,c1_051,0,0,0,0.008,256,1,42,2000
q00269,associative,minsim,c1_051,c3_051,bridge_c1_c3_051,c3_047,0,0,0,0.0136,256,1,42,2000
q00269,associative,graph_ppr,c1_051,c3_051,bridge_c1_c3_051,bridge_c1_c3_051,1,0,0,10.4674,256,1,42,2000
q00269,associative,topogps,c1_051,c3_051,bridge_c1_c3_051,bridge_c1_c3_051,1,3,0,0.7745,256,1,42,2000
q00269,associative,topogps_cuepath,c1_051,c3_051,bridge_c1_c3_051,bridge_c1_c3_051,1,3,0,0.5138,256,1,42,2000
q00269,associative,topogps_no_cue,c1_051,c3_051,bridge_c1_c3_051,bridge_c1_c2_024,0,2500,120,21.5254,256,1,42,2000
q00270,associative,nn,c4_050,c2_050,bridge_c2_c4_050,c4_050,0,0,0,0.0083,256,1,42,2000
q00270,associative,minsim,c4_050,c2_050,bridge_c2_c4_050,c4_080,0,0,0,0.0136,256,1,42,2000
q00270,associative,graph_ppr,c4_050,c2_050,bridge_c2_c4_050,bridge_c2_c4_050,1,0,0,11.1478,256,1,42,2000
q00270,associative,topogps,c4_050,c2_050,bridge_c2_c4_050,bridge_c2_c4_050,1,3,0,0.8893,256,1,42,2000
q00270,associative,topogps_cuepath,c4_050,c2_050,bridge_c2_c4_050,bridge_c2_c4_050,1,3,0,0.5279,256,1,42,2000
q00270,associative,topogps_no_cue,c4_050,c2_050,bridge_c2_c4_050,c4_050,0,2494,120,21.4089,256,1,42,2000
q00271,associative,nn,c3_109,c1_109,bridge_c1_c3_109,c3_109,0,0,0,0.0082,256,1,42,2000
q00271,associative,minsim,c3_109,c1_109,bridge_c1_c3_109,bridge_c2_c3_091,0,0,0,0.0133,256,1,42,2000
q00271,associative,graph_ppr,c3_109,c1_109,bridge_c1_c3_109,bridge_c1_c3_109,1,0,0,10.3376,256,1,42,2000
q00271,associative,topogps,c3_109,c1_109,bridge_c1_c3_109,bridge_c1_c3_109,1,3,0,0.7739,256,1,42,2000
q00271,associative,topogps_cuepath,c3_109,c1_109,bridge_c1_c3_109,bridge_c1_c3_109,1,3,0,0.5068,256,1,42,2000
q00271,associative,topogps_no_cue,c3_109,c1_109,bridge_c1_c3_109,bridge_c3_c4_077,0,2356,120,20.3234,256,1,42,2000
q00272,associative,nn,c1_063,c4_063,bridge_c1_c4_063,c1_063,0,0,0,0.0079,256,1,42,2000
q00272,associative,minsim,c1_063,c4_063,bridge_c1_c4_063,c1_022,0,0,0,0.0133,256,1,42,2000
q00272,associative,graph_ppr,c1_063,c4_063,bridge_c1_c4_063,bridge_c1_c4_063,1,0,0,10.2732,256,1,42,2000
q00272,associative,topogps,c1_063,c4_063,bridge_c1_c4_063,bridge_c1_c4_063,1,3,1,0.851,256,1,42,2000
q00272,associative,topogps_cuepath,c1_063,c4_063,bridge_c1_c4_063,bridge_c1_c4_063,1,3,0,0.5143,256,1,42,2000
q00272,associative,topogps_no_cue,c1_063,c4_063,bridge_c1_c4_063,c1_063,0,2500,120,21.5053,256,1,42,2000
q00273,associative,nn,c0_033,c4_033,bridge_c0_c4_033,c0_033,0,0,0,0.0082,256,1,42,2000
q00273,associative,minsim,c0_033,c4_033,bridge_c0_c4_033,c4_024,0,0,0,0.0132,256,1,42,2000
q00273,associative,graph_ppr,c0_033,c4_033,bridge_c0_c4_033,bridge_c0_c4_033,1,0,0,10.1844,256,1,42,2000
q00273,associative,topogps,c0_033,c4_033,bridge_c0_c4_033,bridge_c0_c4_033,1,3,0,0.8398,256,1,42,2000
q00273,associative,topogps_cuepath,c0_033,c4_033,bridge_c0_c4_033,bridge_c0_c4_033,1,3,0,0.5121,256,1,42,2000
q00273,associative,topogps_no_cue,c0_033,c4_033,bridge_c0_c4_033,bridge_c0_c2_007,0,2500,120,21.3414,256,1,42,2000
q00274,associative,nn,c1_054,c3_054,bridge_c1_c3_054,c1_054,0,0,0,0.0084,256,1,42,2000
q00274,associative,minsim,c1_054,c3_054,bridge_c1_c3_054,c2_094,0,0,0,0.0134,256,1,42,2000
q00274,associative,graph_ppr,c1_054,c3_054,bridge_c1_c3_054,bridge_c1_c3_054,1,0,0,10.4177,256,1,42,2000
q00274,associative,topogps,c1_054,c3_054,bridge_c1_c3_054,bridge_c1_c3_054,1,3,0,0.79,256,1,42,2000
q00274,associative,topogps_cuepath,c1_054,c3_054,bridge_c1_c3_054,bridge_c1_c3_054,1,3,0,0.5104,256,1,42,2000
q00274,associative,topogps_no_cue,c1_054,c3_054,bridge_c1_c3_054,bridge_c1_c3_092,0,2500,120,21.4784,256,1,42,2000
q00275,associative,nn,c3_020,c0_020,bridge_c0_c3_020,c3_020,0,0,0,0.0083,256,1,42,2000
q00275,associative,minsim,c3_020,c0_020,bridge_c0_c3_020,c3_093,0,0,0,0.0132,256,1,42,2000
q00275,associative,graph_ppr,c3_020,c0_020,bridge_c0_c3_020,bridge_c0_c3_020,1,0,0,10.2585,256,1,42,2000
q00275,associative,topogps,c3_020,c0_020,bridge_c0_c3_020,bridge_c0_c3_020,1,3,0,0.7616,256,1,42,2000
q00275,associative,topogps_cuepath,c3_020,c0_020,bridge_c0_c3_020,bridge_c0_c3_020,1,3,0,0.4999,256,1,42,2000
q00275,associative,topogps_no_cue,c3_020,c0_020,bridge_c0_c3_020,bridge_c3_c4_063,0,2500,120,20.9548,256,1,42,2000
q00276,associative,nn,c0_072,c2_072,bridge_c0_c2_072,c0_072,0,0,0,0.0084,256,1,42,2000
q00276,associative,minsim,c0_072,c2_072,bridge_c0_c2_072,c2_029,0,0,0,0.0132,256,1,42,2000
q00276,associative,graph_ppr,c0_072,c2_072,bridge_c0_c2_072,bridge_c0_c2_072,1,0,0,10.2915,256,1,42,2000
q00276,associative,topogps,c0_072,c2_072,bridge_c0_c2_072,bridge_c0_c2_072,1,3,1,0.8225,256,1,42,2000
q00276,associative,topogps_cuepath,c0_072,c2_072,bridge_c0_c2_072,bridge_c0_c2_072,1,3,0,0.4871,256,1,42,2000
q00276,associative,topogps_no_cue,c0_072,c2_072,bridge_c0_c2_072,bridge_c0_c2_041,0,2500,120,21.5253,256,1,42,2000
q00277,associative,nn,c2_020,c1_020,bridge_c1_c2_020,c2_020,0,0,0,0.0084,256,1,42,2000
q00277,associative,minsim,c2_020,c1_020,bridge_c1_c2_020,c2_094,0,0,0,0.0132,256,1,42,2000
q00277,associative,graph_ppr,c2_020,c1_020,bridge_c1_c2_020,bridge_c1_c2_020,1,0,0,10.462,256,1,42,2000
